web_url,headline,top,common,demonym,city,month,year
https://query.nytimes.com/gst/abstract.html?res=9C01EFDE133AEF33A25752C0A9639C946793D6CF,INQUIRY FINDS 'PERIL' TO SECRETS OF WAR; Senators Hear Radar Makers on Russian Buying and Urge Law Tightening STUDY FINDS 'PERIL' TO WAR SECRETS Way Around Law Seen Views on Testimony,russia,,russia (russian),,05,1946
https://query.nytimes.com/gst/abstract.html?res=9904E3DB1438E53ABC4F53DFB066838D659EDE,"ARGENTINA, SOVIET ENTER RELATIONS; 28-Year Nonrecognition Ends as Peron Beams--Trade Stressed in Moscow",russia,argentina (argentina) : russia (soviet),,,06,1946
https://query.nytimes.com/gst/abstract.html?res=9403EFDD113AEE3BBC4851DFB166838D659EDE,SOVIET LASHES U.S. IN SOUTH AMERICA; Chain of Red Papers Echoes Russian Charge We Seek to Dominate Hemisphere SOVIET LASHES U.S. IN SOUTH AMERICA Spy Network in Operation,russia,russia (soviet),russia (russian),,07,1946
https://query.nytimes.com/gst/abstract.html?res=9E0DE3D81339E23ABC4D52DFBE66838D659EDE,BYRNES TO ANSWER ATTACKS BY SOVIET; U.S. Delegates Say Secretary Plans to Offset Campaign Against Western Powers,russia,russia (soviet),,,08,1946
https://query.nytimes.com/gst/abstract.html?res=9504E0DC1338E53ABC4D51DFBF66838D659EDE,SOVIET AIM SOUGHT; Washington Scans View of Russian Chief That No War Is Near WALLACE HAILS STAND Official Reaction Is Reserved on Scoffing at Atomic Bomb and Warning on China,russia,russia (soviet),russia (russian),,09,1946
https://query.nytimes.com/gst/abstract.html?res=9502EFD81038E53ABC4850DFB667838D659EDE,China Defends U. S. On Russian Charge,russia,china (china),russia (russian),,10,1946
https://query.nytimes.com/gst/abstract.html?res=9A06E5D9143FE73ABC4F53DFB767838D659EDE,"ELECTIONS CHANGE U.N. SITE SENTIMENT; Fear of American Isolationism Now Causes Russia, Others to Cling to U.S. Headquarters",russia,russia (russia),,,11,1946
https://query.nytimes.com/gst/abstract.html?res=9A07E4D71E38E53ABC4151DFB467838D659EDE,RUSSIA PRODS U.N. FOR ARMS CUT PLAN WITHIN 3 MONTHS; Gromyko Asks Security Council to Name 11-Nation Board-- Terms Control Urgent NOTE SILENT ON THE ATOM Move Taken as Further Soviet Notice That It Cannot Be Considered as Separate,russia,russia (russia),,,12,1946
https://query.nytimes.com/gst/abstract.html?res=9E05EED8103BEF3ABC4F51DFB766838C659EDE,Girl Describes Abduction; Five Terrorists Abduct Briton From Home in Mid-Jerusalem,united kingdom,united kingdom (briton),,,01,1947
https://query.nytimes.com/gst/abstract.html?res=9D07E4DB133EEE3BBC4A52DFB466838C659EDE,COLD BALKS BRITAIN IN CRISIS ON COAL; NEW CURBS FEARED; Cold Balks Britain in Coal Crisis,united kingdom,united kingdom (britain),,,02,1947
https://query.nytimes.com/gst/abstract.html?res=9F02E3DC153AEF3ABC4153DFB566838C659EDE,Bevin Arrives in Moscow; Russian Fanfare Is Lacking; BEVIN IN MOSCOW FOR BIG 4 COUNCIL,russia,,russia (russian),russia (moscow),03,1947
https://query.nytimes.com/gst/abstract.html?res=9E05EED7173CE13BBC4B51DFB266838C659EDE,FREE ZONE IS AIDED; Ministers Will Ask U.N. for Funds to Tide City Over Initial Quarter MOSCOW DEBATE GOES ON Marshall Demands Action en Austria -- Soviet Seen Yielding on Support of Tito's Claims BIG FOUR IN ACCORD ON TRIESTE FUNDS,russia,austria (austria) : russia (soviet),,russia (moscow),04,1947
https://query.nytimes.com/gst/abstract.html?res=9405E1DF133EE13BBC4952DFB366838C659EDE,"MOLOTOV ACCEPTS U.S. KOREAN PLAN FOR NEXT MEETING; Russian Agrees to Consult With More Organizations on Creation of New Regime MARSHALL PROTESTED BAN Accord Speeds the Work of Joint Soviet-American Body, Which Meets May 20 MOLOTOV ACCEPTS U.S. KOREAN PLAN",russia,russia (soviet),russia (russian),,05,1947
https://query.nytimes.com/gst/abstract.html?res=9E06EEDA103EE13BBC4952DFB066838C659EDE,MONGOL INVASION REPORTED IN CHINA; Forces From Soviet-Guided Area 50 Miles in Sinkiang -- Russian Aid Charged MONGOL INVASION REPORTED IN CHINA INVASION OF WESTERN CHINA REPORTED,russia,china (china) : russia (soviet),russia (russian),,06,1947
https://query.nytimes.com/gst/abstract.html?res=9802E0D8113EE13BBC4053DFB166838C659EDE,Hungary Seeks to Attend; 3 Soviet Satellites to Shun Parley,russia,hungary (hungary) : russia (soviet),,,07,1947
https://query.nytimes.com/gst/abstract.html?res=9F0CE6D71F3EE13BBC4A53DFBE66838C659EDE,BRITISH AVER NEED TO CURB U.S. TRADE; Special Exemption From Ban on Import Controls Is Price of Their Geneva Accord BRITISH AVER NEED TO CURB U.S. TRADE,united kingdom,,united kingdom (british),switzerland (geneva),08,1947
https://query.nytimes.com/gst/abstract.html?res=9B0CE2DA1731E13BBC4053DFBF66838C659EDE,"City Urged to Run Its Buses As London Does, at 5 Cents; BUS IMPROVEMENT PROPOSED FOR CITY",united kingdom,,,united kingdom (london),09,1947
https://query.nytimes.com/gst/abstract.html?res=9E0DE2DF1431E13BBC4852DFB667838C659EDE,RUSSIA TO BOYCOTT U.N. BALKAN WATCH; WARNS COMMITTEE; Vishinsky Informs Assembly Group Nation Will Not Help Select Inquiry Body 5 SATELLITES JOIN IN VIEW Belgium and U.S. Ask Others Not to Be Diverted -- Johnson Sees 'Explosive' Situation RUSSIA TO BOYCOTT U.N. BALKAN WATCH,russia,belgium (belgium) : russia (russia),,,10,1947
https://query.nytimes.com/gst/abstract.html?res=9403E1DA103AE233A25755C0A9679D946693D6CF,"U.N. GROUP, 46 TO 0, VOTES KOREA BODY; SOVIET TO BOYCOTT; The Russian Bloc Refuses to Ballot on Plan to Watch Elections in Far East POLLS DUE BY MARCH 31 Manuilsky of Ukraine Charges Commission Will Support U.S. Aims in Country U.N. GROUP VOTES KOREA COMMISSION",russia,russia (soviet) : ukraine (ukraine),russia (russian),,11,1947
https://query.nytimes.com/gst/abstract.html?res=9F06E3D9103CE13BBC4B51DFB467838C659EDE,AT THE POLLS IN MOSCOW'S ELECTION SUNDAY,russia,,,russia (moscow),12,1947
https://query.nytimes.com/gst/abstract.html?res=9B07E3DB1530E23ABC4053DFB7668383659EDE,"Soviet Store Finds Goods Shoddy; Asks Electric Iceboxes, Vacuums; RUSSIANS PROTEST POOR SOVIET GOODS",russia,russia (soviet),russia (russian),,01,1948
https://query.nytimes.com/gst/abstract.html?res=9402E7D91530E23ABC4B53DFB4668383659EDE,RUSSIAN CHARGES ON IRAN AND ITALY REJECTED BY U.S.; Washington Brands as 'False' Assertion We Are Helping Teheran Fortify Border,russia,iran (iran) : italy (italy),russia (russian),,02,1948
https://query.nytimes.com/gst/abstract.html?res=9403E5DE1F3EE53ABC4A53DFB5668383659EDE,FINN-SOVIET ACCORD MEETING OPPOSITION; Conservative Party in Helsinki States It Agrees Only to a Pact of Friendship,russia,russia (soviet),,finland (helsinki),03,1948
https://query.nytimes.com/gst/abstract.html?res=9D01EEDD123EE03BBC4951DFB2668383659EDE,Russians Threaten Vienna Break Over U.S. Seizure of Kidnappers; RUSSIA THREATENS A BREAK IN VIENNA,russia,,russia (russian),austria (vienna),04,1948
https://query.nytimes.com/gst/abstract.html?res=9904E3DE1630E03BBC4C51DFB3668383659EDE,Egypt Preparing Answer; ISRAEL SETS HALT IN FIRING FOR NOON,israel,egypt (egypt) : israel (israel),,,05,1948
https://query.nytimes.com/gst/abstract.html?res=9A07E4DA1E3BE33BBC4C51DFB0668383659EDE,Soviet Bloc Confers on Germany; Molotov at 8-Nation Warsaw Talk; SOVIET BLOC OPENS TALKS ON GERMANY,russia,germany (germany) : russia (soviet),,poland (warsaw),06,1948
https://query.nytimes.com/gst/abstract.html?res=9E01E3DE1138E33BBC4F52DFB1668383659EDE,BERLIN RALLY BARS 'A COMMUNIST CITY'; DIVISION GROWS; Thousands Cheer Declaration Russian Pressure Cannot Force Germans to Yield WEST BANS FOOD FOR EAST Russian Air Threats Mount as More Fighter Aircraft Are Ordered to Maneuver BERLIN RALLY BARS 'A COMMUNIST CITY',russia,,germany (german) : russia (russian),germany (berlin),07,1948
https://query.nytimes.com/gst/abstract.html?res=9806EFDA1630E03BBC4B53DFBE668383659EDE,"Allies in Berlin Plan to Free Trade, May Bar Propaganda; United States, Britain and France Are Held To Be Winning Battle in the City -- Soviet Moves Are Countered A MEMORIAL TO UNITED STATES FLIERS WEST TO LIBERATE BUSINESS IN BERLIN",russia,france (france) : united kingdom (britain) : russia (soviet),,germany (berlin),08,1948
https://query.nytimes.com/gst/abstract.html?res=9A03E2DF1330E23ABC4951DFBF668383659EDE,"Soviet Plans German Force Of 100,000 Men in Its Zone; A GERMAN MILITIA PLANNED BY SOVIET",russia,russia (soviet),germany (german),,09,1948
https://query.nytimes.com/gst/abstract.html?res=9906E5D81339E632A25757C2A9669D946993D6CF,RUSSIAN REJECTION OF U.N. BERLIN PLAN FORESEEN IN PARIS; Vishinsky Said to Be Pushing Soviet Insistence on Delay in Lifting of Blockade,russia,russia (soviet),russia (russian),germany (berlin) : france (paris),10,1948
https://query.nytimes.com/gst/abstract.html?res=9801E2D7133EE03BBC4052DFB7678383659EDE,U.S. Adds to China Marines; Chiang Appeals to Truman; Forrestal Announces Strengthening of Our Garrison at Tsingtao -- Will Confer With the President Today U.S. REINFORCES MARINES IN CHINA,china,china (china),,,11,1948
https://query.nytimes.com/gst/abstract.html?res=9907E1DD123CE23BBC4C52DFB4678383659EDE,Italy and Russia Sign Reparations Treaty,russia,italy (italy) : russia (russia),,,12,1948
https://query.nytimes.com/gst/abstract.html?res=9E0CEFDE1F38E23BBC4152DFB7668382659EDE,"Israel, Trans-Jordan Move Nearer Pact on Jerusalem; Talks, Now on Top Level, Indicate Desire for Separate Peace -- Some Arab Lands Said to Bar Joining Rhodes Parley JERUSALEM PACT NOW HELD NEARER",israel,israel (israel) : jordan (jordan),,israel (jerusalem),01,1949
https://query.nytimes.com/gst/abstract.html?res=9D05E3D8173FE03ABC4F51DFB4668382659EDE,TOGLIATTI ECHOES THREAT BY THOREZ; Communist Tells People They Should Let Soviet Pursue 'Aggressor' in Italy,russia,russia (soviet),,,02,1949
https://query.nytimes.com/gst/abstract.html?res=9F00E7D9153FE33BBC4E51DFB5668382659EDE,"PICKETS DENOUNCE SOVIET, COMMUNISM; Few Disturbances Mark Protest Against Rally as 500 March During Day, 1,000 at Night PICKETS DENOUNCE SOVIET, COMMUNISM",russia,russia (soviet),,,03,1949
https://query.nytimes.com/gst/abstract.html?res=9900E6DA133CE23BBC4D53DFB2668382659EDE,Soviet Files Protest On German Borders,russia,russia (soviet),germany (german),,04,1949
https://query.nytimes.com/gst/abstract.html?res=990CE5D9103BE23BBC4953DFB3668382659EDE,Soviet Tells Troops U. S. Imperils Peace,russia,russia (soviet),,,05,1949
https://query.nytimes.com/gst/abstract.html?res=940CE7D6103BE23BBC4B53DFB0668382659EDE,"CHAMBERS SWEARS HISS, WHILE A RED, GOT SECRET PAPERS; Testifies Photographic Copies of Documents Were Turned Over to Soviet Agent WITNESS ADMITS PERJURY Took Oath for U. S. Job Falsely -- Says Defendant Rejected Pleas to Quit the Party HISS TRIAL WITNESS CHAMBERS SWEARS HISSES WERE REDS",russia,russia (soviet),,,06,1949
https://query.nytimes.com/gst/abstract.html?res=9F0DE1DA103DE03ABC4950DFB1668382659EDE,Soviet Body Urged by Czechs To Counteract ERP's Impact; Paralyzing of Program Asked by Prague Ministry as Industries Are Suffering for Goods Restricted by the West,russia,russia (soviet),czechia (czech) : czechoslovakia (czech),czechia (prague),07,1949
https://query.nytimes.com/gst/abstract.html?res=9B06E2D61339E632A2575BC2A96E9C946893D6CF,"BRITISH GIVE DATA ON DOLLAR DEFICIT IN PRE-PARLEY TALK; Present Documented Evidence of the Monetary Situation to U.S., Canadian Aides HOFFMAN SEES PRESIDENT Reports on Trip to Europe -- Defense Department Will Join in Conference BRITISH GIVE DATA ON DOLLAR DEFICIT ECA CHIEF BACK FROM ABROAD",united kingdom,,canada (canadian) : united kingdom (british),,08,1949
https://query.nytimes.com/gst/abstract.html?res=9404E2DD103FE43ABC4951DFBF668382659EDE,ROMULO IS ELECTED U.N. ASSEMBLY HEAD AT OPENING MEETING; Philippine Delegate Receives 53 Votes -- Russian Group Backs Czech Candidate,russia,,czechia (czech) : russia (russian) : czechoslovakia (czech),,09,1949
https://query.nytimes.com/gst/abstract.html?res=9403E6D9143BE23BBC4152DFB6678382659EDE,M'CLOY BARS EASING OF GERMAN POLICY TO COUNTER SOVIET; Says U. S. Does Not Plan Any New Measures to Offset Nationalism in East PLEDGES HELP TO BERLIN Statement Made as Western Republic Names Foreign Affairs Secretariat M'CLOY BARS SHIFT IN GERMAN POLICY,russia,russia (soviet),germany (german),germany (berlin),10,1949
https://query.nytimes.com/gst/abstract.html?res=9A06E7DB1E3BE23BBC4053DFB7678382659EDE,"Rokossovsky, Soviet Officer, Now Poland's Defense Chief; Rokossovsky, Russian Marshal, Becomes Defense Head in Poland",russia,poland (poland) : russia (soviet),russia (russian),,11,1949
https://query.nytimes.com/gst/abstract.html?res=980DE0D7133FE33BBC4952DFB4678382659EDE,ROMULO SEES GAIN IN WORK FOR PEACE AS ASSEMBLY ENDS; Hails Pressure on Big Powers to Settle Differences by Conciliation as Advance HIS EFFICIENCY IS PRAISED Briton Chides Malik of Soviet for Injecting 'Poison' Into Closing Speech at U.N. ROMULO SEES GAIN IN WORK FOR PEACE,russia,united kingdom (briton) : russia (soviet),,,12,1949
https://query.nytimes.com/gst/abstract.html?res=9806E7DB163EEF3BBC4A53DFB766838B649EDE,Mao to Discuss Sino-Soviet Pact With Kremlin; New Treaty Seen; MAO WILL DISCUSS SINO-SOVIET TREATY,russia,russia (soviet),china (sino),,01,1950
https://query.nytimes.com/gst/abstract.html?res=9B02E7DB1E39E43BBC4B53DFB466838B649EDE,M'MAHON PROPOSES 50 BILLION CRUSADE TO HALT ATOM RACE; He Appeals to U.S. to Consider Almost Any 'Bold Step' to Get Accord With Russians WOULD THEN EXTEND AID Truman Indicates He Will Not Seek New Talks With Soviet Because of Hydrogen Bomb McMahon Proposes Peace Crusade Of 50 Billion to Halt Atomic Race No Foreign Policy Attack Would Stress Peace Desire,russia,russia (soviet),russia (russian),,02,1950
https://query.nytimes.com/gst/abstract.html?res=9E01E1D9163DE333A05751C1A9659C946192D6CF,VOTING UNDER WAY IN SOVIET ELECTION; Politburo Members' Speeches Press 'Peace Theme'-- Stalin Is Not Heard,russia,russia (soviet),,,03,1950
https://query.nytimes.com/gst/abstract.html?res=9C03E5DA163DEE3BBC4B51DFB266838B649EDE,"ITALY SAYS TRIESTE PERILS PEACE PACT; Sforza Hints Action if Rome Suffers More Land Cuts-- Belgrade Bars Soviet Plan Many Weapons to Use"" ITALY SAYS TRIESTE PERILS PEACE PACT Denies Communist Charges",russia,italy (italy) : russia (soviet),,italy (rome) : serbia (belgrade),04,1950
https://query.nytimes.com/gst/abstract.html?res=9A02E5DE103BE23ABC4D51DFB366838B649EDE,BEVIN WARNS WEST AGAINST CIVIL WARS INSPIRED BY RUSSIA; He Brackets Arming of Police in East Germany With Revolt in Indo-China as Examples BACKS PEIPING U.N. ROLE Lake Success Ponders Effect of Speech on Shifting Votes in the Security Council,germany,germany (germany) : russia (russia) : indo-china (indo-china),,,05,1950
https://query.nytimes.com/gst/abstract.html?res=9D0DE0DF123DE03BBC4153DFB066838B649EDE,U.S. ASSAILS ACCORD ON GERMAN BORDER; Says Eastern Regime Lacks Legal Right to Set Line-- More Treaties Foreseen U.S. ASSAILS ACCORD ON GERMAN BORDER More Treaties With East Due Soviet Peace Pact Predicted,russia,russia (soviet),germany (german),,06,1950
https://query.nytimes.com/gst/abstract.html?res=9D05E6DC1F3AE532A2575BC2A9619C946192D6CF,Malik Calls the Security Unit; Says He'll Preside Tuesday; Soviet to Return to U.N. Council; Malik Calls Meeting for Tuesday Delegations Confer on Move Majority Vote Question,russia,russia (soviet),,,07,1950
https://query.nytimes.com/gst/abstract.html?res=9802E0DC1F38E53ABC4152DFBE66838B649EDE,"U.S. TIGHTENS CURB ON GOODS TO SOVIET; Shipments to Russia, Satellites Are Barred Unless Licenses to Export Are Validated",russia,russia (russia),,,08,1950
https://query.nytimes.com/gst/abstract.html?res=9A07E4DB123EEF3BBC4D52DFBF66838B649EDE,SENATE UNANIMOUS FOR BIG ARMS FUND BUT VOTES AID CURB; Approval of 17 Billion Bars Economic Help if Ally Ships War Goods to Russia MOVE IS AIMED AT BRITISH Proposal Would Give Defense Secretary Authority Superior to That of E.C.A. Director,russia,russia (russia),united kingdom (british),,09,1950
https://query.nytimes.com/gst/abstract.html?res=990CEFDA1431E23BBC4850DFB667838B649EDE,TITO SAYS U.S. PLANS UNCONDITIONAL AID; SCORNFUL OF SOVIET; Yugoslav Premier in Praise of America Cites U.N.R.R.A. as Example of Generosity WARNS COMINFORM BLOC Terms Incidents Along Border a Small War--Threatens to Take Issue to U.N. Scorns Appeal to Soviet Tito Says U.S. Plans to Assist Yugoslavs Without Any Conditions,russia,russia (soviet),yugoslavia (yugoslav),,10,1950
https://query.nytimes.com/gst/abstract.html?res=9B03EED8163BE333A25754C0A9679D946192D6CF,Tito Says He'll Back U.N. Decision In Event of Conflict With Red China; Tito Says That He Will Back the U.N. in Case of War Tito Would Keep Obligation Transit to Greece Hoped For Tito Disclaims New Ideology Tito Would Buy Western Arms,china,china (china) : greece (greece),,,11,1950
https://query.nytimes.com/gst/abstract.html?res=9E04E0DC1E38EF31A25756C0A9649D946192D6CF,U.N. RED CHINA STEP IN ASSEMBLY URGED; Six-Nations Move to Transfer Korea Intervention Issue From Security Council U.N. RED CHINA STEP IN ASSEMBLY URGED Security Council May Meet Text of Telegram Washington Decision Awaited,china,china (china),,,12,1950
https://query.nytimes.com/gst/abstract.html?res=9500E5DF113EEF3BBC4C53DFB766838A649EDE,U.S. KEEPS AVENUE TO PEIPING PARLEY; Austin Says Talks With Red China Are Not Barred--U. N. Truce Body Reports Failure,china,china (china),,,01,1951
https://query.nytimes.com/gst/abstract.html?res=9505E5DD1E3EEF3BBC4E51DFB466838A649EDE,"LONDON IS STUNNED BY SOVIET CHARGES ON ARMS AND PACTS; Note's Statement That Forces Are Half of West's Would Put Strength at 2,500,000 Men REPLY SEEN AIDING TALKS Moscow Is Believed Eager to Speed Foreign Ministers' Parley--Adamant on Tito",russia,russia (soviet),,united kingdom (london) : russia (moscow),02,1951
https://query.nytimes.com/gst/abstract.html?res=9801E5DE1638E43BBC4153DFB566838A649EDE,JESSUP EMPHASIZES SOVIET ARMAMENT; Tells Gromyko in Big Four Talks That Russia Must Alter Stand or Tension Will Increase JESSUP STRESSES SOVIET ARMAMENT Soviet Item Is Recalled Change Seen in Order,russia,russia (russia),,,03,1951
https://query.nytimes.com/gst/abstract.html?res=9904E0DE1F3EEF3BBC4C51DFB266838A649EDE,"BRITAIN,ARGENTINA SIGN A MEAT PACT; 200,000 Tons Will Be Supplied United Kingdom at Higher Prices--Ration to Double",united kingdom,united kingdom (united kingdom),,,04,1951
https://query.nytimes.com/gst/abstract.html?res=9E03E2D6153DEF3BBC4052DFB366838A649EDE,"VOTING FOR U.N. ARMS EMBARGO ON RED CHINA; RED CHINA EMBARGO VOTED, 45-0, IN U.N.",china,china (china),,,05,1951
https://query.nytimes.com/gst/abstract.html?res=9C01E5D91239E13BBC4D53DFB066838A649EDE,Impasse in Big 4 Unbroken As Soviet Replies to Our Note; Russia Insists Atlantic Alliance and U.S. Bases Abroad Be Discussed at Proposed Parley--Answer Viewed as Rejection SOVIET REPLY FAILS TO BREAK BIG 4 JAM Outcome Not Predictable,russia,russia (russia),,,06,1951
https://query.nytimes.com/gst/abstract.html?res=9C07EED81F3EEF3BBC4C53DFB166838A649EDE,BRITISH WILL MOVE OIL FIELD WORKERS; WITHDRAWAL PLANNED,united kingdom,,united kingdom (british),,07,1951
https://query.nytimes.com/gst/abstract.html?res=9402E2D71438E73ABC4051DFBE66838A649EDE,"Gromyko Arrives, Prepared For Fight on Japanese Pact; SOVIET DEPUTY FOREIGN MINISTER HERE",russia,russia (soviet),japan (japanese),,08,1951
https://query.nytimes.com/gst/abstract.html?res=9D02E7DF103DEF3BBC4F53DFBF66838A649EDE,"FOUR ASIAN NATIONS SUPPORT DRAFT OF JAPANESE TREATY, CHALLENGE SOVIET CHARGES; U.S. POLICY BACKED Ceylon, Pakistan, Laos and Cambodia Stress Need of Just Peace INDIAN STAND IS OPPOSED 14 Criticisms of Document Offered Despite General Indication of Approval",japan,cambodia (cambodia) : laos (laos) : sri lanka (ceylon) : pakistan (pakistan) : russia (soviet),india (indian) : japan (japanese) : laos (lao),,09,1951
https://query.nytimes.com/gst/abstract.html?res=9904E7D91731EF3BBC4B52DFB667838A649EDE,IRAN REJECTS PLAN FOR COUNCIL ACTION IN BRITISH DISPUTE; Fatemi Hints at Acceptance of Security Body's Good Offices but Bars Its Jurisdiction RESOLUTION FORESTALLED London's Modified Motion Was on U.N. Agenda for Monday --Conciliation Moves Drag,united kingdom,iran (iran),united kingdom (british),united kingdom (london),10,1951
https://query.nytimes.com/gst/abstract.html?res=9404E3DE1F3DE63ABC4D51DFB767838A649EDE,"Soviet Downed U.S. Plane Outside Russia, U.N. Is Told; No Action Called For Now",russia,russia (russia),,,11,1951
https://query.nytimes.com/gst/abstract.html?res=990DE1DD1E3DEF3BBC4A52DFB467838A649EDE,Egypt to Withdraw Envoy To London but Keep Ties; Cabinet Debates Relations,united kingdom,egypt (egypt),,united kingdom (london),12,1951
https://query.nytimes.com/gst/abstract.html?res=9D03E1DC153BE23BBC4C53DFB7668389649EDE,TRUMAN CONDEMNS CHURCHILL RUMORS; Says Talk That U. S. Is Cool to Briton's Visit Is Foolish -- Stresses He Is Welcome TRUMAN CONDEMNS CHURCHILL RUMORS,united kingdom,united kingdom (briton),,,01,1952
https://query.nytimes.com/gst/abstract.html?res=9C0DEFDE103CE53ABC4C51DFB4668389649EDE,"U. S. Insists Pact Partners Pay More for Installations; Asks Others to Bear 60% of Cost in Europe -- Commitments Only $85,000,000 Short -- British Offer Material, Not Cash",united kingdom,,united kingdom (british),,02,1952
https://query.nytimes.com/gst/abstract.html?res=9E00EED9123BE23BBC4E51DFB5668389649EDE,"FOE WON'T DISCUSS SOVIET TRUCE ROLE; Inspection Issue Shunned, but Final Agreement Is Set on Korean Entry Ports FOE WON'T DISCUSS SOVIET TRUCE ROLE",russia,russia (soviet),,,03,1952
https://query.nytimes.com/gst/abstract.html?res=9C00E4D6163AE23BBC4952DFB2668389649EDE,RUSSIANS DEMAND GERMAN VOTE SOON; Reply to Western Big 3 Asks Supervision of Elections by Four-Power Group RUSSIANS DEMAND GERMAN VOTE SOON,russia,,germany (german) : russia (russian),,04,1952
https://query.nytimes.com/gst/abstract.html?res=9806EED8103AE53ABC4C53DFB3668389649EDE,PARTY OF ADENAUER SPLIT ON WEST PACT; Opposition to Bonn Policy Rises -- Bavarian Leader Asks New and Wider Talks,germany,,,germany (bonn),05,1952
https://query.nytimes.com/gst/abstract.html?res=9D04E5DA143AE23BBC4F52DFB0668389649EDE,"RETURN OF 186 SHIPS UNDER LEND-LEASE OFFERED BY SOVIET; Moscow Would Buy 167 Others and Settle Entire Account for Payment of $300,000,000 U. S. REJECTS SUGGESTION Washington Says Sum Does Not Represent a Fair Value for Goods to Be Retained RETURN OF 186 SHIPS OFFERED BY SOVIET",russia,russia (soviet),,russia (moscow),06,1952
https://query.nytimes.com/gst/abstract.html?res=9B00E6D8153AE23BBC4D51DFB1668389649EDE,U. S. Asks Soviet to Bid Reds Heed Geneva Pact in Korea; SOVIET AID SOUGHT ON KOREA CAPTIVES,russia,russia (soviet),,switzerland (geneva),07,1952
https://query.nytimes.com/gst/abstract.html?res=9902E6DA123AE23BBC4052DFBE668389649EDE,PEIPING'S PREMIER ARRIVES IN MOSCOW FOR VITAL PARLEYS; Chou and His Military Aides Expected to Discuss Security of Frontiers Near Korea MOLOTOV GREETS VISITORS Presence of Economic Experts in Party Indicates Review of Industry and Trade,russia,,,russia (moscow),08,1952
https://query.nytimes.com/gst/abstract.html?res=9F05E5DC1E3CE23BBC4F51DFBF668389649EDE,Pravda's Attack on Kennan Vexes U. S.-Soviet Relations; Charges Are Called Serious -- Acheson Holds Russian Criticism Unjustified ACHESON ASSAILS ATTACK ON KENNAN,russia,russia (soviet),russia (russian),,09,1952
https://query.nytimes.com/gst/abstract.html?res=9804EFDC103BE23BBC4B51DFB6678389649EDE,U. N. KOREAN ISSUE PUT FIRST ON LIST OF CHIEF TRIBUNAL; U. S. Agrees to Start Debate Today Despite Campaign -- Soviet Tactics Rebuffed FRENCH ITEMS TO BE NEXT Haste on Tunisia and Morocco Displeases Paris Delegate -- South Koreans Retake Hill U. N. KOREAN DEBATE PUT FIRST ON LIST,russia,morocco (morocco) : russia (soviet) : tunisia (tunisia),france (french) : south korea (south korean),france (paris),10,1952
https://query.nytimes.com/gst/abstract.html?res=9E00E5D6103AE23BBC4A51DFB7678389649EDE,"PLEAS TO EISENHOWER; New England and South Press for Cabinet Jobs -- Four Still Open WILSON GOING TO KOREA New Treasury Chief, Biggest Surprise Among Selections, Supported Taft in 1948 Slated to Have Posts Under Eisenhower EISENHOWER PICKS 3 MORE HIGH AIDES",united kingdom,united kingdom (england),,,11,1952
https://query.nytimes.com/gst/abstract.html?res=9807E2DD1E3AE23BBC4E51DFB4678389649EDE,Chiang Assails Countries in West That 'Kicked Us' When Reds Won; WEST AND SOVIET SCORED BY CHIANG,russia,russia (soviet),,,12,1952
https://query.nytimes.com/gst/abstract.html?res=9402EFD91E3AE23BBC4C51DFB7668388649EDE,Cairo Forms Liberation Front As Naguib Vows British Exit; Naguib Creates Liberation Front; Pledges British Exit From Egypt,united kingdom,,united kingdom (british),egypt (cairo),01,1953
https://query.nytimes.com/gst/abstract.html?res=9A00E4D71E3AE23BBC4E53DFB4668388649EDE,"DULLES TELLS BONN PACT SPEED IS KEY TO GERMAN UNITY; Asserts Soviet Must Be Defied, Not Coddled, on Creation of Defense Community HINTS AID CUT OTHERWISE Secretary Repeats Request for Decisive Action by the Time Atlantic Council Meets DULLES TELLS BONN TO SPEED TREATIES",russia,russia (soviet),germany (german),germany (bonn),02,1953
https://query.nytimes.com/gst/abstract.html?res=9801E3DD1F3FE43ABC4A51DFB5668388649EDE,"Soviet, in Propaganda Shift, Admits U.S. Helped Win War; SOVIET NOW SAYS U. S. HELPED IN WAR",russia,russia (soviet),,,03,1953
https://query.nytimes.com/gst/abstract.html?res=9B03EED91531E53BBC4053DFB2668388649EDE,"SOVIET TONES DOWN GERM WAR CHARGES IN MILD U. N. DEBATE; Zorin Continues to Assail U. S. in Old Vein, but Language Is More Restrained INQUIRY IS STILL OPPOSED Lodge Tells Assembly Progress in Talks on Korean Truce Encourages Peace Hopes REDS' TONE SOFTER ON GERM CHARGES",russia,russia (soviet),,,04,1953
https://query.nytimes.com/gst/abstract.html?res=9C03E5DA163DE23BBC4850DFB3668388649EDE,"U. S. Singer's 'Don't Malign Malan' Pleases London, Irks South Africa; U. S. Singer's 'Don't Malign Malan' Pleases London, Irks South Africa",united kingdom,south africa (south africa),,united kingdom (london),05,1953
https://query.nytimes.com/gst/abstract.html?res=9F03E6DA1039E632A25755C1A9609C946292D6CF,INDIA NEW TARGET OF MARCH IN SEOUL; Truce Protest Breaks 2 Days of Quiet -- Rhee Bids Press Shun Inflammatory News INDIA NEW TARGET OF MARCH IN SEOUL,south korea,india (india),,south korea (seoul),06,1953
