web_url,headline,top,common,demonym,city,month,year,count
http://query.nytimes.com/gst/abstract.html?res=9F0DE7D6133DE03ABC4A52DFB0668382659EDE,BERLIN RAIL STRIKE NEAR SETTLEMENT; TRADE PACT DRAWN; Howley Tells Union Russians Will Pay 60% or More of Wage in Western Marks,russia,,russia (russian),germany (berlin),06,1949,49
http://query.nytimes.com/gst/abstract.html?res=9E03E5DB113CE23BBC4E51DFB1668382659EDE,"TRUMAN ASKS FUNDS TO ARM NATIONS OF FREE WORLD TO CURB AGGRESSION; SIGNS ATLANTIC PACT AS STEP TO PEACE; HE BLAMES RUSSIA $1, 450,000,000 Sought of Congress, the Bulk for Western Europe ATOMIC BOMB AID BARRED Korea, Philippines and Iran to Share in Money -- Bill for Program Expedited TRUMAN ASKS FUND FOR ARMS AID PLAN",russia,iran (iran) : philippines (philippines) : russia (russia),,,07,1949,35
http://query.nytimes.com/gst/abstract.html?res=9B06E2D61339E632A2575BC2A96E9C946893D6CF,"BRITISH GIVE DATA ON DOLLAR DEFICIT IN PRE-PARLEY TALK; Present Documented Evidence of the Monetary Situation to U.S., Canadian Aides HOFFMAN SEES PRESIDENT Reports on Trip to Europe -- Defense Department Will Join in Conference BRITISH GIVE DATA ON DOLLAR DEFICIT ECA CHIEF BACK FROM ABROAD",united kingdom,,canada (canadian) : united kingdom (british),,08,1949,26
http://query.nytimes.com/gst/abstract.html?res=9905E2DA123CE53ABC4953DFBF668382659EDE,U. S. Gives Barsov to Soviet; Army Is Critical of 'Haste'; U. S. HANDS BARSOV OVER TO RUSSIANS,russia,russia (soviet),russia (russian),,09,1949,38
http://query.nytimes.com/gst/abstract.html?res=9B03E0D81E3EE03BBC4C51DFB6678382659EDE,"YUGOSLAVIA TALKS OF SEPARATE PACT FOR GREEK ACCORD; Informs U. N. Conciliation Unit for Balkans She Does Not 'Exclude Possibility' GROUP TRANSMITS REPORT Urges Exchange of Diplomats, Talks on Borders -- Russia Adheres to Demands YUGOSLAVIA HINTS AT GREEK ACCORD",russia,russia (russia) : yugoslavia (yugoslavia),greece (greek),,10,1949,47
http://query.nytimes.com/gst/abstract.html?res=950CEFD8143BE23BBC4E53DFB7678382659EDE,Kaganovitch Missing From Pictures Of Politburo for Soviet Celebration; SOVIET PORTRAITS DROP KAGANOVITCH,russia,russia (soviet),,,11,1949,36
http://query.nytimes.com/gst/abstract.html?res=9B04E3D61E3BE23BBC4E53DFB4678382659EDE,"U. S. WILL REVIEW POLICY IF CHIANG LOSES MAINLAND; Will Continue Its Recognition So Long as He Holds On, Foreign Diplomats Hear U. N. GETS NEW CHINA PLAN Cuba, Ecuador and Peru Ask Little Assembly to Study Charges Against Soviet U. S. WILL KEEP TIE IF CHIANG HOLDS ON",russia,china (china) : cuba (cuba) : ecuador (ecuador) : peru (peru) : russia (soviet),,,12,1949,25
http://query.nytimes.com/gst/abstract.html?res=9C04E5DE173EEF3BBC4B51DFB766838B649EDE,M'CLOY FOR DELAY ON GERMAN DEBTS TO SPUR INVESTING; Will Ask State Department to Suspend Pre-War Obligations as Move to Terminate Bars BRITISH LIKELY TO OBJECT Soviet Authorities Are Said to Bar Trains and Trucks From West Germany Into Berlin,russia,germany (germany) : russia (soviet),germany (german) : united kingdom (british),,01,1950,28
http://query.nytimes.com/gst/abstract.html?res=9805E5D81238E133A25755C2A9649C946192D6CF,Soviet Navy Ministry Set Up In Drive to Build Sea Power; A NAVAL MINISTRY SET UP BY RUSSIA NAMED NAVY MINISTER,russia,russia (russia),,,02,1950,32
http://query.nytimes.com/gst/abstract.html?res=9B0DEFD91E3BE13BBC4A53DFB566838B649EDE,Talks in Spring to Check Soviet in Europe Held Likely by Washington; MINISTERS OF WEST MAY MEET IN SPRING Shuns Military Phase,russia,russia (soviet),,,03,1950,32
http://query.nytimes.com/gst/abstract.html?res=9402EEDC1439E13BBC4F51DFB266838B649EDE,"TOKYO PARTIES HIT SEPARATE TREATY; Non-Red Opposition Combines to Fight Barring of Soviet, China--Against Bases TOKYO PARTIES HIT SEPARATE TREATY",russia,china (china) : russia (soviet),,japan (tokyo),04,1950,30
http://query.nytimes.com/gst/abstract.html?res=9F05EFDA153DE03BBC4E53DFB366838B649EDE,Extremists Pelt German Athletes With Tomatoes at City Hall Here; A GERMAN SOCCER PLAYER AT CITY HALL,germany,,germany (german),,05,1950,42
http://query.nytimes.com/gst/abstract.html?res=9E02EFDB1138EF31A25752C2A9609C946192D6CF,LIE GOING TO EUROPE IN NEW MOVE TO GET RED CHINA INTO U.N.; Secretary General Will Seek British and French Support to End Soviet Walkouts SPEAKS IN LONDON JULY 3 One Aim Is to See How World Body Would Function Again if Russians Returned Reasons for the Trip LIE GOING ABROAD IN NEW PEACE STEP Deductions From His Views,russia,china (china) : russia (soviet),france (french) : united kingdom (british) : russia (russian),united kingdom (london),06,1950,30
http://query.nytimes.com/gst/abstract.html?res=9E02EFDB123DE03BBC4A52DFB166838B649EDE,"HOUSE GROUP VOTES ARMS AID AND ASKS FOR PACIFIC PACT; Committee Approves Senate's Measure Unchanged, 22-0, for Swift Action on Floor FAR EAST-U.S. TIE SOUGHT Mutual Defense Plan Favored --Eastland for Doubling Aid, Speeding Europe's Weapons Says Europe Is Russia's Goal Bill Authorizes $1,222,500,000 HOUSE GROUP VOTES ARMS AID BY 22-0",russia,russia (russia),,,07,1950,21
http://query.nytimes.com/gst/abstract.html?res=9A0CE7D9173BE03ABC4A52DFBE66838B649EDE,Jebb Tells Security Council New Nations Face Conquest; BRITON WARNS ASIA OF SOVIET THREAT,russia,united kingdom (briton) : russia (soviet),,,08,1950,35
http://query.nytimes.com/gst/abstract.html?res=9C06E4DB123EEF3BBC4D52DFBF66838B649EDE,"ACTION BY TRUMAN; Right to Move Forces at Will in Islands Is Held U.S. Aim MAY IGNORE SOVIET Factors in Ending State of War With Germany Studied, He Says",russia,germany (germany) : russia (soviet),,,09,1950,29
http://query.nytimes.com/gst/abstract.html?res=9B0DE7D6103FE23BBC4951DFB667838B649EDE,"SOVIET WOULD MEET U.S ON JAPAN PACT; Willing to Discuss Proposals for Peace Treaty, Malik Replies to Inquiry SOVIET WILL MEET WITH U.S. ON JAPAN",russia,japan (japan) : russia (soviet),,,10,1950,36
http://query.nytimes.com/gst/abstract.html?res=9F00E3DF153AE13BBC4D51DFB767838B649EDE,Security Council Sits Today On Mao Charge Against U.S.; CHINESE COMMUNIST DELEGATION AT LAKE SUCCESS SECURITY COUNCIL IN SESSION TODAY Border Assurances Advanced Vote on Soviet Proposal,china,russia (soviet),china (chinese),,11,1950,43
http://query.nytimes.com/gst/abstract.html?res=9501E0D91E38E13BBC4E52DFB467838B649EDE,CHINA REDS TO GIVE TRUCE VIEW TODAY; Will Meet the Press at U.N. --U.S. Outlines Proposals --Assembly Recesses CHINA REDS TO GIVE TRUCE VIEW TODAY Talks on Military Issues,china,china (china),,,12,1950,35
http://query.nytimes.com/gst/abstract.html?res=9B01E4D71E39E13BBC4F53DFB766838A649EDE,MEMBERS NOTIFIED; American Aides Advised to Inform Capitals of Washington's Fears SOVIET BLOC IS EXCEPTED Instructions Say That Future of Organization Depends on Reaction to Peiping Blow U.S. Warns U.N. May Crumble Unless It Calls China Aggressor Truce Committee Proposals London Group Studies Note,china,china (china) : russia (soviet),,united kingdom (london),01,1951,30
http://query.nytimes.com/gst/abstract.html?res=9804E5D81531E23BBC4052DFB466838A649EDE,"MOSCOW ACCUSED BY BRITAIN OF ACTS TO RUIN EX-ALLIES; Note, Speeded by Stalin Talk, Says Every Means Has Been Used Since World War WEST AGGRESSION DENIED Atlantic Treaty and Attitude on Germany Are Declared to Be Purely Defensive Western Actions Defensive Speculation on U.N. Exit MOSCOW ACCUSED IN A BRITISH NOTE Reasons for Changed View Slander"" by Attlee Denied",russia,germany (germany) : united kingdom (britain),united kingdom (british),russia (moscow),02,1951,29
http://query.nytimes.com/gst/abstract.html?res=9801E5DE1638E43BBC4153DFB566838A649EDE,JESSUP EMPHASIZES SOVIET ARMAMENT; Tells Gromyko in Big Four Talks That Russia Must Alter Stand or Tension Will Increase JESSUP STRESSES SOVIET ARMAMENT Soviet Item Is Recalled Change Seen in Order,russia,russia (russia),,,03,1951,32
http://query.nytimes.com/gst/abstract.html?res=9502E1DD153BE13BBC4C52DFB266838A649EDE,Britain Ready to Act in Iran Riots; Five Warships Near the Oil Area; BRITAIN PREPARED TO 'ACT' IN IRAN Iran Confidence Vote Blocked Demonstration in Teheran,united kingdom,united kingdom (britain) : iran (iran),,,04,1951,32
http://query.nytimes.com/gst/abstract.html?res=9F05EFDD1539E43BBC4C53DFB366838A649EDE,"PRESIDENT IN PLEA; Wants Public to Keep Open Mind Until All Facts Are In OUSTER IS DEFENDED Truman Asserts General Admitted Agents After Red China Attacked M'ARTHUR BARRED AID, TRUMAN SAYS Bars Discussion on Wake",china,china (china),,,05,1951,28
http://query.nytimes.com/gst/abstract.html?res=9A01E6DA123FE73ABC4151DFB066838A649EDE,"U.N. HEAD AIRS VIEW; Best Chance to End War Lies in Negotiation by Military, He Says SOVIET BID HELD BACKED Secretary General's Statement Seen Indicating Belief Plan Meets Most Parley Terms",russia,russia (soviet),,,06,1951,31
http://query.nytimes.com/gst/abstract.html?res=9C01E3D91F3EEF3BBC4A53DFB166838A649EDE,"BRITISH AT ABADAN CUT BACK OIL 40% TO HALT SHUTDOWN; Company Acts to Keep Giant Iran Refinery Going -- 20 Days' Storage Seen TEHERAN AIDS IN SPLIT One Group Is Adamant, Other for Compromise -- Regime Backs Seddon House Raid Two Developments Noted BRITISH AT ABADAN CUT BACK OIL 40% Seddon Protests Raid",united kingdom,iran (iran),united kingdom (british),,07,1951,25
http://query.nytimes.com/gst/abstract.html?res=9F06E0D9123DEE3BBC4053DFBE66838A649EDE,"State Department Calls It 'Propaganda Trap'--Cites Obligations Ignored; U. S. Rejects Moscow Peace Plan, Labeling it a 'Propaganda Trap' Particular Exception Taken Berlin Rally Scored",russia,,,germany (berlin) : russia (moscow),08,1951,40
http://query.nytimes.com/gst/abstract.html?res=9505E5D6133DEF3BBC4D53DFBF66838A649EDE,KEYNOTE ADDRESS BACKED BY ALLIES; Delegates Support Truman's Major Points--Fear Japan's Gains Were Overstated,japan,japan (japan),,,09,1951,21
http://query.nytimes.com/gst/abstract.html?res=9D07E1D61E39E23ABC4A51DFB667838A649EDE,CAIRO SAYS BRITONS ACT AS CONQUERORS IN SUEZ CANAL ZONE; Charges Troops Behave as If London Considered Itself in State of War With Egypt EVACUATION IS DEMANDED Cabinet Is Said to Consider Pact With Soviet Union-- Disputed Sector Quiet,united kingdom,egypt (egypt) : united kingdom (briton) : russia (soviet),,egypt (suez) : united kingdom (london),10,1951,52
http://query.nytimes.com/gst/abstract.html?res=9D01E4DC123DE731A2575BC1A9679D946092D6CF,Big Three Accused By Soviet on Trieste,russia,russia (soviet),,,11,1951,26
http://query.nytimes.com/gst/abstract.html?res=9D07E4DF1F3BE13BBC4952DFB467838A649EDE,IRAN WILL CONTEST WORLD COURT CASE; Names Aide to Fight Britain's Oil Action -- Surprise Move Ends Six-Month Boycott IRAN WILL CONTEST WORLD COURT CASE Bid to World Bank Indicated Oil Ultimatum to Be Issued,united kingdom,united kingdom (britain) : iran (iran),,,12,1951,23
http://query.nytimes.com/gst/abstract.html?res=9903E0DA133CE53ABC4E52DFB7668389649EDE,British Appoint New Leader To Spur War on Malaya Reds; NEW MALAYA CHIEF TO PUSH RED FIGHT,united kingdom,,united kingdom (british),,01,1952,39
http://query.nytimes.com/gst/abstract.html?res=9C06E6DE163AE23BBC4C53DFB4668389649EDE,CAIRO HELD READY TO LISTEN TO BID ON MID-EAST PACT; British Hear Acceptance Rests on Troop Exit at Suez and Concession on Farouk Title PLAN FOR TALKS REPORTED But Foes of Proposal Put Hope in Hesitation by London -No New Disturbances CAIRO HELD READY TO SCAN PACT BID,united kingdom,,united kingdom (british),egypt (suez) : united kingdom (london),02,1952,31
http://query.nytimes.com/gst/abstract.html?res=9F00E5DB123BE23BBC4952DFB5668389649EDE,U. S. and 5 Allies Restrict Russians In Retaliation for Curbs by Soviet; U. S. AND 5 ALLIES CURB SOVIET TRIPS AREAS TO WHICH RUSSIANS IN UNITED STATES ARE RESTRICTED,russia,russia (soviet),russia (russian),,03,1952,25
http://query.nytimes.com/gst/abstract.html?res=9804E0DD173AE23BBC4D51DFB2668389649EDE,TANGIER AIDES URGE STEP TO BAR SOVIET; West's Officials There Uneasy Over Moscow Right to Take Part in Rule of City SOVIET BAN URGED BY TANGIER AIDES,russia,russia (soviet),,morocco (tangier) : russia (moscow),04,1952,24
http://query.nytimes.com/gst/abstract.html?res=9E00E5D6173AE23BBC4051DFB3668389649EDE,"SIX NATIONS SIGN EUROPEAN ARMY PACT; U. S., BRITAIN GUARANTEE COMMUNITY; GERMAN REDS SET BORDER BUFFER ZONE; BONN WILL BE ALLY Tied to Atlantic Treaty -- All Troops to Wear Same Uniform ACHESON HAILS THE EVENT Difficulties Seen in Gaining Approval of Parliaments and From Soviet Reaction NATIONS SIGN PACT FOR WESTERN ARMY",germany,united kingdom (britain) : russia (soviet),germany (german),germany (bonn),05,1952,36
http://query.nytimes.com/gst/abstract.html?res=950DE6D9143AE23BBC4152DFB0668389649EDE,SWEDEN REJECTS SOVIET ACCUSATION; Stockholm Denies Its Aircraft Flew Over Russian Area Before Being Shot Down SWEDISH FLIERS SHOT DOWN BY RUSSIANS SWEDEN REJECTS SOVIET PLANE NOTE,russia,russia (soviet) : sweden (sweden),russia (russian) : sweden (swedish),sweden (stockholm),06,1952,35
http://query.nytimes.com/gst/abstract.html?res=9E06E0DD153AE23BBC4952DFB1668389649EDE,"WEST'S BIG 3 AGREE TO MEET RUSSIANS ON GERMAN VOTING; U. S., Britain and France Offer to Confer Only on Question of an Inquiry Commission OTHER SUBJECTS OUT NOW Bundestag Backs Bonn Pacts by Overwhelming Majority on Their First Reading WEST'S BIG 3 AGREE TO MEET RUSSIANS",russia,france (france) : united kingdom (britain),germany (german) : russia (russian),germany (bonn),07,1952,23
http://query.nytimes.com/gst/abstract.html?res=9A0CE6D7123AE23BBC4D51DFBE668389649EDE,"WORLD OIL CARTEL LAID TO 7 COMPANIES IN SENATE'S REPORT; 5 American and 2 Foreign Firms Run All But Russian Output, Summary Says LONG SECRECY IS QUERIED U. S. Aid for Overseas Moves Is Disclosed Along With a Broad Drama of Intrigue OIL CARTEL REPORT CITES 7 COMPANIES",russia,,russia (russian),,08,1952,24
http://query.nytimes.com/gst/abstract.html?res=9A02E6D9133AE23BBC4052DFBF668389649EDE,"MALIK BARS JAPAN IN U. N. AS 'WEAPON' OF U. S. AGGRESSION; Blocks Entry Till 'Occupation' Ends and Tokyo Signs Peace Pact With Moscow, Peiping OTHERS BACK ADMISSION 10 of 11 in Security Council Approve Role but Face 52d Veto by Russian Today MALIK BARS JAPAN AS MEMBER OF U. N.",russia,japan (japan),russia (russian),japan (tokyo) : russia (moscow),09,1952,27
http://query.nytimes.com/gst/abstract.html?res=9A03E3DB103BE23BBC4E51DFB6678389649EDE,"U. N. AGAIN REJECTS ATTEMPT BY SOVIET TO SEAT RED CHINA; Assembly Reaffirms Right of Chiang Regime -- Poland and Ukraine Abstain on Vote KOREA DEBATE DEFERRED Places on the Security Council Are Obtained by Colombia, Lebanon and Denmark U. N. AGAIN REJECTS BID FOR RED CHINA",russia,china (china) : colombia (colombia) : denmark (denmark) : lebanon (lebanon) : poland (poland) : russia (soviet) : ukraine (ukraine),,,10,1952,30
http://query.nytimes.com/gst/abstract.html?res=9F07E2DE113AE23BBC4E51DFB7678389649EDE,"GOLD COAST TO GET ALUMINUM PROJECT; Britain Reveals $403,200,000 Will Be Spent to Exploit West African Bauxite GOLD COAST TO GET ALUMINUM PROJECT",united kingdom,united kingdom (britain) : ghana (gold coast),,australia (gold coast),11,1952,16
http://query.nytimes.com/gst/abstract.html?res=9800E0D9113AE23BBC4852DFB4678389649EDE,"FUR MAN SAYS $70,000 GRAFT BROKE LONGSHORE RED BAN; MONAGHAN SCORES SHIP LINES; SOVIET SKINS GET IN ' Cloak and Dagger' Deal Over $3,000,000 Cargo Bared in Crime Quest POLICE OFFICIAL IS BITTER Charges 'Complacence' and a Lack of 'Guts' to Complain and Seek Protection $70,000 GRAFT ENDS BAN ON SOVIET FURS",russia,russia (soviet),,,12,1952,24
http://query.nytimes.com/gst/abstract.html?res=9907E1DD1E3FE43ABC4D51DFB7668388649EDE,EUROPE FEARS DEAL FOR CONVERTIBILITY BY BRITAIN AND U. S.; Danger to Payments Union and Unity Generally Seen in Coming Talks Here,united kingdom,united kingdom (britain),,,01,1953,17
http://query.nytimes.com/gst/abstract.html?res=9401E2DD1F3AE23BBC4951DFB4668388649EDE,PRESIDENT WEIGHS MORE AID TO FRENCH IN INDO-CHINA WAR; Democrats in Congress Favor Arms Supply Step-Up -- Some Republicans Are Reluctant MANSFIELD CITES URGENCY Asserts Soviet Plans to Send Increased Help to Reds Over South China Railroads U. S. CONSIDERS RISE IN INDO-CHINA AID,russia,russia (soviet) : indo-china (indo-china),france (french),,02,1953,23
http://query.nytimes.com/gst/abstract.html?res=990DE5D81F3AE23BBC4051DFB5668388649EDE,"Soviet Voids Prison Terms Up to 5 Years, Cuts Others; Amnesty for All Except Major Criminals Is Attributed to Strengthening of State -- Penal Code to Be Re-Examined SOVIET FREES MANY IN PRISON AMNESTY",russia,russia (soviet),,,03,1953,55
http://query.nytimes.com/gst/abstract.html?res=9B03EFDB173EE53BBC4B53DFB2668388649EDE,"EISENHOWER TAKES REDS AT FACE VALUE IN THEIR PEACE BIDS; Despite Broken Soviet Pledges of Past, He Calls U. S. Ready to Meet Every Honest Step PUTS ILL PRISONERS FIRST Says Exchange Would Be Deed, Not Words -- Sees No Basis to Talk to Malenkov Now EISENHOWER TAKES RED BIDS SERIOUSLY",russia,russia (soviet),,,04,1953,44
http://query.nytimes.com/gst/abstract.html?res=9B0DE6DB163FE23BBC4A52DFB3668388649EDE,TIME CALLED RIPE; British Leader Says Some Issues May Be Settled and Tensions Eased CHURCHILL URGES TOP-LEVEL PARLEY,united kingdom,,united kingdom (british),,05,1953,27
http://query.nytimes.com/gst/abstract.html?res=9E03E2D9163DE23BBC4152DFB0668388649EDE,CAPTIVES INQUIRY ASKED BY SENATOR; Hendrickson Would Seek to Learn U. S. 'Culpability' in Release by South Korea CAPTIVES INQUIRY ASKED BY SENATOR,south korea,south korea (south korea),,,06,1953,30
http://query.nytimes.com/gst/abstract.html?res=9503EFDA143EE43ABC4D53DFB1668388649EDE,' RIGID' STAND OF U. S. DISTURBING BRITISH; Comment on Washington Talks Reflects Fear of Reluctance to Explore Soviet Aims,russia,russia (soviet),united kingdom (british),,07,1953,41
http://query.nytimes.com/gst/abstract.html?res=9500E7DA153EE53BBC4051DFBE668388649EDE,SOVIET AID SOUGHT ON GERMAN TRAVEL; West Big 3 Ask Joint Action on Bonn Request That East-West Barriers Be Lifted Western Big 3 Ask Aid of Soviet In Lifting German Travel Barriers,russia,russia (soviet),germany (german),germany (bonn),08,1953,33
http://query.nytimes.com/gst/abstract.html?res=9E06E4D81339E23BBC4F52DFBF668388649EDE,KOREA COMBATANTS BAR PEACE PARLEY FROM U. N. AGENDA; 16 Nations That Fought Reds Firm in Opposition to a Soviet Bid for Assembly Discussion DULLES TO SPEAK TODAY Major Policy Talk Planned -- Charter View Upheld Against Attacks by Communists COMBATANTS LIMIT ASSEMBLY AGENDA,russia,russia (soviet),,,09,1953,29
http://query.nytimes.com/gst/abstract.html?res=9E01EFDA143DE23BBC4B53DFB6678388649EDE,3 Student Editors Find No Unrest in Soviet; 3 Students Find No Soviet Unrest; Defend U. S. in Kiev University Visit,russia,russia (soviet),,ukraine (kiev),10,1953,26
http://query.nytimes.com/gst/abstract.html?res=9D03E0D7143DE23BBC4F53DFB7678388649EDE,Vishinsky Renews Stalin Line That West's Bases Ring Soviet; VISHINSKY REVIVES STALIN'S GHARGES,russia,russia (soviet),,,11,1953,24
http://query.nytimes.com/gst/abstract.html?res=990DE1DE113EE43ABC4A51DFB4678388649EDE,MOSCOW ASKS DATA; Calls Eisenhower Plan Unclear -- Five-Power Parley Urged Anew,russia,,,russia (moscow),12,1953,30
http://query.nytimes.com/gst/abstract.html?res=9A07E0D6173AE53BBC4950DFB766838F649EDE,"DULLES, MOLOTOV HOLD ATOM TALK; Further Parley Called Topic -- Russians Agree to Exclude Germans at Big 4 Meeting DULLES, MOLOTOV HOLD ATOMIC TALK",russia,,germany (german) : russia (russian),,01,1954,28
http://query.nytimes.com/gst/abstract.html?res=9B04E5DB1638E23BBC4852DFB466838F649EDE,WEST SAID TO ASK SOVIET TO BID MAO DROP VIETMINH AID; Molotov's Answer Is Awaited -- French Hopes Gaining for Talks on Indo-China War WILSON VOICES OPTIMISM Asserts Victory Is 'Probable' -- Seeks to Dispel the Air of Crisis in Washington WEST REPORTED IN INDO-CHINA BID,russia,russia (soviet) : indo-china (indo-china),france (french),,02,1954,29
http://query.nytimes.com/gst/abstract.html?res=9A01E5DB133CE43ABC4951DFB566838F649EDE,Soviet Drinks Visky With a Toast to Irish; SOVETSKY VISKY MAKES ITS DEBUT,russia,russia (soviet),ireland (irish),,03,1954,20
http://query.nytimes.com/gst/abstract.html?res=9F01E2DF1131E53BBC4D53DFB266838F649EDE,PARIS PROTESTERS MANHANDLE LANIEL; Pleven Also Is Pushed About by Foes of European Army Scoring Juin's Removal LANIEL MOLESTED IN PARIS PROTEST,france,,,france (paris),04,1954,33
http://query.nytimes.com/gst/abstract.html?res=9502E0DB153AE53BBC4C51DFB366838F649EDE,VIETMINH TO FREE 858 OF WOUNDED; French Expected to Wind Up Evacuation Before Airfield at Dienbienphu Is Fixed VIETMINH TO FREE 858 OF WOUNDED,france,,france (french),,05,1954,41
http://query.nytimes.com/gst/abstract.html?res=950CE7DB1438E23BBC4B51DFB066838F649EDE,"GUATEMALA ASKS U.N. TO CARRY OUT CEASE-FIRE ORDER; New Council Meeting Sought, but Lodge Says Pressing of Issue Plays Soviet Game HE CALLS CONFLICT CIVIL Insists Americas Group Get Case, but Toriello Accuses Nicaragua and Honduras GUATEMALA ASKS NEW U. N. MEETING",guatemala,guatemala (guatemala) : honduras (honduras) : nicaragua (nicaragua) : russia (soviet),,guatemala (guatemala),06,1954,32
http://query.nytimes.com/gst/abstract.html?res=9505E2DA1438E23BBC4B52DFB166838F649EDE,Geneva Talks Await Result Of U. S.-French Discussion; GENEVA AWAITING RESULTS IN PARIS,france,,france (french),switzerland (geneva),07,1954,54
http://query.nytimes.com/gst/abstract.html?res=9B06EED91531E43ABC4E51DFBE66838F649EDE,NEW FOREIGN GOAL OUTLINED IN BONN; Chairman of Bundestag Unit Lists Demands to Be Made if France Rejects E. D. C.,france,france (france),,germany (bonn),08,1954,40
http://query.nytimes.com/gst/abstract.html?res=9A01EFDA163FE43ABC4152DFBF66838F649EDE,"SPAAK BIDS EUROPE BACK U. S. ON BONN; Belgian Leader, in Strasbourg, Fears Troop Exit Unless Germans Are Rearmed",germany,,belgium (belgian) : germany (german),germany (bonn),09,1954,44
http://query.nytimes.com/gst/abstract.html?res=9E03EEDD1E3DE13BBC4153DFB667838F649EDE,"PACT VOTE PUT OFF AS MENDES-FRANCE ASKS CONFIDENCE; Premier Makes Test, Set for Tuesday, One Involving Fate of Regime on Bonn Tie SEEKS SOCIALIST BACKING French Leader Shifts Stand When Popular Republicans Refuse to Endorse Policy PACT VOTE PUT OFF IN PARIS ASSEMBLY",france,france (france),france (french),germany (bonn) : france (paris),10,1954,34
http://query.nytimes.com/gst/abstract.html?res=9C04E1D8163CE03ABC4F52DFB767838F649EDE,Mendes-France Criticizes Soviet Request for Parley; MENDES-FRANCE OPPOSES PARLEY,france,france (france) : russia (soviet),,,11,1954,35
http://query.nytimes.com/gst/abstract.html?res=9D06E5DE173CE03ABC4953DFB467838F649EDE,French Vote Constitution Reform; Long-Delayed Bill Curbs Deputies; CHARTER REFORMS VOTED BY FRENCH,france,,france (french),,12,1954,41
http://query.nytimes.com/gst/abstract.html?res=9F07E5DF163AE433A25753C3A9679C946492D6CF,"CHINA MEDIATION OFFERED BY NEHRU; India's Leader, in London for Commonwealth Talks, Gives Formosa Issue Priority CHINA MEDIATION OFFERED BY NEHRU",china,china (china) : india (india),,united kingdom (london),01,1955,31
http://query.nytimes.com/gst/abstract.html?res=9507E0D91438EE3BBC4153DFB466838E649EDE,"BULGANIN IS PREMIER AS MALENKOV RESIGNS, BUT KHRUSHCHEV IS VIEWED AS REAL LEADER;; BULGANIN NAMED SOVIET PREMIER MOSCOW SHAKE-UP Malenkov Avows Guilt for Shortcomings in Agriculture",russia,russia (soviet),,russia (moscow),02,1955,23
http://query.nytimes.com/gst/abstract.html?res=9802E2D8153CE53ABC4C53DFB566838E649EDE,Churchill Sees U.S. Action Instant Reds Bomb Britain; CHURCHILL SENSES INSTANT U. S. AID Suggests That if Soviet Launched H-Bomb Blow It Would Bring American Reprisal Without Consultation With London,russia,united kingdom (britain) : russia (soviet),,,03,1955,34
http://query.nytimes.com/gst/abstract.html?res=9E0CE3D7153CE53ABC4E52DFB266838E649EDE,AUSTRO-RUSSIAN PACT SET; SOVIET CONCESSIONS LINKED TO HOPE FOR 4-POWER TALK; EXIT BY '56 AGREED Moscow Ready to Yield Seized Assets--Drops Tie to German Issue PACT TERMS SET IN MOSCOW TALKS,russia,russia (soviet),germany (german) : russia (russian) : austria-hungary (austro),russia (moscow),04,1955,34
http://query.nytimes.com/gst/abstract.html?res=9F06E1D81238E23BBC4C52DFB366838E649EDE,"Soviet Using Heavy Jet Bombers In Group Flights, Pentagon Says; Soviet Now Flying Heavy Jet Bomber in Formations",russia,russia (soviet),,,05,1955,56
http://query.nytimes.com/gst/abstract.html?res=9900EFDA1538EF34BC4051DFB066838E649EDE,"PRESIDENT, DULLES CONFER ON SOVIET DURING PLANE TRIP; Downing of U. S. Navy Craft by Russians and Plans for Big 4 Talks Discussed MOLOTOV'S STAND GIVEN Eisenhower Back in Capital From New England Holiday -- Statement Is Issued EISENHOWER GETS REPORT OF DULLES",russia,united kingdom (england) : russia (soviet),russia (russian),,06,1955,56
http://query.nytimes.com/gst/abstract.html?res=9804E4DE103AE73ABC4B53DFB166838E649EDE,U. S. TO PRESS CUT IN ARMS IN BELIEF SOVIET WANTS IT; Moscow's Reported Need to Slash Burden to Be Basis of Approach at Geneva,russia,russia (soviet),,russia (moscow),07,1955,53
http://query.nytimes.com/gst/abstract.html?res=9403EFDA1F3EEE3BBC4951DFBE66838E649EDE,Soviet to Free 3 Americans; 2 Are G. I.'s Missing 7 Years; SOVIET RELEASING THREE AMERICANS,russia,russia (soviet),,,08,1955,45
http://query.nytimes.com/gst/abstract.html?res=9C0DEFD7113EE63BBC4852DFBF66838E649EDE,TRUMAN ATTACKS CUTS IN DEFENSE; RADFORD REPLIES; Ex-President Warns Against Soviet Peace Bid -- Admiral Denies Arms Slashes Truman Attacks Defense Reduction,russia,russia (soviet),,,09,1955,59
http://query.nytimes.com/gst/abstract.html?res=9B0DE3DD123FE43ABC4F53DFB667838E649EDE,"5 POWERS TO HEAD AGENCY DIRECTING ATOMS FOR PEACE; U. S., Britain, Canada, France and Soviet Top Board of 16 Nations in Draft Charter",russia,canada (canada) : france (france) : united kingdom (britain) : russia (soviet),,,10,1955,57
http://query.nytimes.com/gst/abstract.html?res=9E03EFDD123DEF34BC4A51DFB767838E649EDE,Soviet Leaders Assail West Before Parliament in India; RUSSIANS SCORE THE WEST IN INDIA,russia,india (india) : russia (soviet),russia (russian),,11,1955,49
